timestamp,frequency,duration
43.374875283,119.699,0.255419501
43.636099773,130.667,0.069659864
43.711564626,117.742,0.220589569
43.978594104,196.353,0.853333333
44.936417234,587.627,0.336689342
45.284716553,590.981,0.087074830
45.383401361,593.931,0.104489796
45.493696145,603.068,0.092879819
45.638820862,601.716,0.092879819
46.074195011,476.231,0.470204082
46.556009070,486.021,0.168344671
46.730158730,447.732,0.394739229
47.130702948,479.808,0.145124717
47.287437642,492.143,0.737233560
48.030476190,525.186,0.516643991
48.622585034,563.306,0.011609977
48.645804989,542.179,0.319274376
48.970884354,584.861,0.354104308
49.406258503,591.243,0.330884354
49.742947846,645.932,0.185759637
49.934512472,588.199,0.081269841
50.021587302,589.124,0.940408163
50.967800454,591.801,0.702403628
52.122993197,513.084,0.249614512
52.453877551,504.296,0.191564626
52.651247166,449.753,0.191564626
52.987936508,439.574,0.493424036
53.487165533,439.06,0.127709751
53.620680272,444.602,0.325079365
53.951564626,489.059,0.783673469
54.741043084,523.224,0.963628118
55.710476190,587.807,0.452789116
56.169070295,546.142,0.110294785
56.337414966,454.52,0.063854875
56.447709751,516.438,1.184217687
57.637732426,519.056,0.058049887
58.084716553,430.951,0.046439909
58.142766440,471.198,0.092879819
58.241451247,514.256,0.406349206
58.653605442,667.538,0.075464853
58.752290249,527.383,0.075464853
58.943854875,385.742,0.261224490
59.210884354,472.165,0.208979592
59.425668934,467.247,0.145124717
59.576598639,395.903,0.499229025
60.081632653,417.668,0.098684807
60.220952381,487.668,0.127709751
60.389297052,397.151,0.365714286
60.760816327,395.279,0.121904762
60.888526077,431.501,0.342494331
61.381950113,385.708,0.185759637
61.573514739,366.685,0.029024943
61.608344671,347.349,0.249614512
61.910204082,362.023,0.551473923
62.630022676,294.438,0.139319728
62.780952381,296.296,0.046439909
62.833197279,293.129,0.179954649
63.018956916,295.17,0.185759637
63.280181406,291.733,0.133514739
63.593650794,373.078,0.208979592
63.854875283,293.706,0.063854875
63.959365079,190.421,0.719818594
64.766258503,246.866,0.824308390
65.962086168,331.224,0.040634921
66.083990930,330.319,0.034829932
66.153650794,326.717,0.208979592
66.368435374,282.243,0.203174603
66.664489796,331.718,0.110294785
66.780589569,329.11,0.046439909
66.832834467,295.142,0.145124717
66.983764172,293.241,1.085532880
68.347936508,252.731,0.232199546
68.585941043,293.578,0.272834467
68.864580499,308.516,0.017414966
68.916825397,348.141,0.058049887
68.980680272,395.574,0.145124717
69.299954649,395.033,0.835918367
70.153287982,388.156,0.806893424
70.971791383,371.492,0.731428571
71.807709751,364.329,0.011609977
71.842539683,325.949,0.725623583
72.713287982,326.092,0.841723356
73.578231293,321.584,0.290249433
73.914920635,329.579,0.348299320
74.501224490,375.047,0.121904762
74.628934240,397.465,0.023219955
74.657959184,442.344,0.307664399
74.971428571,498.493,0.290249433
75.273287982,512.73,0.806893424
76.120816327,440.793,0.348299320
76.503945578,398.141,0.081269841
77.159909297,395.447,0.365714286
77.531428571,482.898,0.197369615
77.734603175,434.548,0.249614512
78.036462585,291.745,0.092879819
78.529886621,212.603,0.087074830
78.622766440,295.525,0.760453515
79.389024943,361.103,0.104489796
79.499319728,390.475,0.313469388
79.818594104,392.654,0.278639456
80.103038549,387.023,0.058049887
80.166893424,391.525,0.313469388
80.491972789,392.284,0.191564626
80.729977324,443.72,0.127709751
80.880907029,446.36,0.267029478
81.153741497,484.481,0.301859410
81.461405896,516.645,0.185759637
81.664580499,524.425,0.058049887
81.925804989,588.616,0.034829932
81.983854875,588.927,0.406349206
82.396009070,611.874,0.005804989
82.407619048,725.091,0.179954649
82.593378685,805.993,0.208979592
82.813968254,792.325,1.578956916
84.706394558,754.757,0.075464853
84.787664399,777.28,0.063854875
84.915374150,848.591,0.023219955
84.944399093,842.307,0.069659864
85.437823129,407.536,0.336689342
85.803537415,563.602,0.226394558
86.215691610,478.406,0.458594104
86.680090703,488.884,0.017414966
86.703310658,500.026,0.081269841
86.796190476,495.549,0.510839002
87.312834467,496.787,0.748843537
88.067482993,499.172,0.214784580
88.317097506,540.712,0.383129252
88.717641723,459.954,0.307664399
89.031111111,388.543,0.197369615
89.234285714,444.989,0.452789116
89.692879819,452.338,0.081269841
89.779954649,449.107,0.168344671
89.954104308,442.568,0.296054422
90.255963719,441.229,0.162539683
90.424308390,438.582,0.098684807
90.534603175,441.993,0.220589569
90.760997732,405.866,0.092879819
91.097687075,433.257,0.127709751
91.254421769,438.33,0.267029478
91.747845805,437.246,0.081269841
92.043900227,395.661,0.441179138
92.490884354,433.789,0.429569161
92.926258503,396.333,0.220589569
93.152653061,391.168,0.087074830
93.245532880,392.88,0.156734694
93.419682540,392.041,0.208979592
93.640272109,388.371,0.110294785
93.756371882,391.818,0.632743764
94.400725624,393.962,0.226394558
94.638730159,392.554,0.168344671
94.812879819,388.812,0.058049887
94.888344671,394.128,0.063854875
94.963809524,390.447,0.075464853
95.050884354,394.625,0.069659864
95.126349206,390.176,0.034829932
95.166984127,393.353,0.098684807
